8;HJU701M;70903220186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;STJ106F;70917720186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;TJO334G;70940220186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;GFR104G;01020320186;2018-12-06 13:30:00;2018-12-06 16:30:00
8;GSL301G;02061820186;2018-12-06 13:30:00;2018-12-06 16:30:00
9;LOG503G;03031320186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;HAG106F;04062220186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;VID503G;04432420186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;ENS329G;05151820186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;RUS106G;05281020186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;SPA105G;05290320186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;LYF501G;06053120186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;IDN101M;08223220186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;RAF301G;08310420186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;TOL304G;08713320186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;UAU102F;09557120186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;LAN514G;09634920186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;FER101G;09641120186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;SAL501M;10024320186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;FEL308G;10041520186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;ITH109G;70408320186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;ISE105G;70425220186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;EFN311G;70435020186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;FRG109G;70741220186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;HJU312G;70803620186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;LEI108G;70840420186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;UMV120F;70865120186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;FER112F;70900020186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;ITA119G;70904220186;2018-12-07 09:00:00;2018-12-07 12:00:00
9;SAL141F;70909120186;2018-12-07 09:00:00;2018-12-07 12:00:00
10;SJU107G;70737820186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;LYF102G;06011420186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;LAK516G;70915020186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;VID101G;04420620186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;HAG302G;04520220186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;TOL101G;08711120186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;TOL105G;08711220186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;BYG503G;70000020186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;KME115F;70022020186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;LOG152F;70701620186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;BLF112F;70786720186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;MAF102G;70791020186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;KME102G;70797720186;2018-12-07 13:30:00;2018-12-07 16:30:00
10;REI504M;70881020186;2018-12-07 13:30:00;2018-12-07 16:30:00
11;LAK206F;02014520190;2018-12-10 09:00:00;2018-12-10 12:00:00
11;LOG106F;03042120186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;LOG179F;03045220186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;VID105G;04410120186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;ENS102G;05150320186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;VEL301G;08210620186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;STA101G;09101020186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;SAL104G;10020320186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;KIN309G;70071620186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;UMV114F;70276020186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;UMV302G;70311320186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;LIF108G;70433620186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;TOL308G;70673020186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;FRG318G;70781920186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;HAG107G;70877820186;2018-12-10 09:00:00;2018-12-10 12:00:00
11;ITA120G;70904420186;2018-12-10 09:00:00;2018-12-10 12:00:00
12;VID513G;04440220186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;VID177F;04441220186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;HAG304G;04520820186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;GRI103G;05260120186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;ISL109G;05400020186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;DAN307G;05712320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;TYS407G;05752020186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;RAF504G;08311320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;STA304G;09103820186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;EDL301G;09214320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;LIF313G;09514720186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;FRG104G;10062320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;STJ317G;10092220186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;LSS105G;50004520186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;MEX020G;70075020186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;EFN309G;70434020186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;ENS444G;70698620186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;ITH113G;70729020186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;SJU309G;70740320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;IET008G;70791320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;IET002G;70793320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;LEI107G;70840320186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;EFN114G;70843620186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;HAG514M;70873120186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;LAK124G;70935920186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;FRA323G;70949820186;2018-12-10 13:30:00;2018-12-10 16:30:00
12;HBV505M;70963420186;2018-12-10 13:30:00;2018-12-10 16:30:00
13;LAK305F;02015820186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;LEI401G;02082420186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;LEI502G;02083320186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;LOG123F;03045320186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;TAK103G;05100220186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;SPA107G;05290520186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;SAG103G;05601820186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;JAP106G;05772420186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;TOL107G;08715320186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;SAL504G;10021320186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;FEL403G;10041820186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;OSS101F;10590120186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;MMB301G;52000820186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;FOM001F;70028520186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;ITH515G;70046320186;2018-12-11 09:00:00;2018-12-11 12:00:00
13;TSM101G;70111420186;2018-12-11 09:00:00;2018-12-11 12:00:00
